time,addr,core,level,latency,prefetched,pid,command,mshr
2806635323,140730223408380,0,L1,6,false,0,GetSResp,false
2806635330,140730223408380,0,L1,6,false,0,GetSResp,false
2806635336,140730223408380,0,L1,6,false,0,GetSResp,false
2806635343,140730223408380,0,L1,6,false,0,GetSResp,false
2806635348,140730223408380,0,L1,6,false,0,GetSResp,false
2806635356,140730223408380,0,L1,6,false,0,GetSResp,false
2806635361,140730223408380,0,L1,6,false,0,GetSResp,false
2806635368,140730223408380,0,L1,6,false,0,GetSResp,false
2806635374,140730223408380,0,L1,6,false,0,GetSResp,false
2806635380,140730223408380,0,L1,6,false,0,GetSResp,false
2806635386,140730223408380,0,L1,6,false,0,GetSResp,false
2806635392,140730223408380,0,L1,6,false,0,GetSResp,false
2806635398,140730223408380,0,L1,6,false,0,GetSResp,false
2806635404,140730223408380,0,L1,6,false,0,GetSResp,false
2806635411,140730223408380,0,L1,6,false,0,GetSResp,false
2806635417,140730223408380,0,L1,6,false,0,GetSResp,false
2806635424,140730223408380,0,L1,6,false,0,GetSResp,false
2806635430,140730223408380,0,L1,6,false,0,GetSResp,false
2806635435,140730223408380,0,L1,6,false,0,GetSResp,false
2806635442,140730223408380,0,L1,6,false,0,GetSResp,false
2806635448,140730223408380,0,L1,6,false,0,GetSResp,false
2806635454,140730223408380,0,L1,6,false,0,GetSResp,false
2806635460,140730223408380,0,L1,6,false,0,GetSResp,false
2806635467,140730223408380,0,L1,6,false,0,GetSResp,false
2806635473,140730223408380,0,L1,6,false,0,GetSResp,false
2806635478,140730223408380,0,L1,6,false,0,GetSResp,false
2806635485,140730223408380,0,L1,6,false,0,GetSResp,false
2806635491,140730223408380,0,L1,6,false,0,GetSResp,false
2806635497,140730223408380,0,L1,6,false,0,GetSResp,false
2806635503,140730223408380,0,L1,6,false,0,GetSResp,false
2806635510,140730223408380,0,L1,6,false,0,GetSResp,false
2806635524,140730223408380,0,L1,6,false,0,GetSResp,false
2806635570,140730223408380,0,L1,6,false,0,GetSResp,false
2806635577,140730223408380,0,L1,6,false,0,GetSResp,false
2806635583,140730223408380,0,L1,6,false,0,GetSResp,false
2806635590,140730223408380,0,L1,6,false,0,GetSResp,false
2806635597,140730223408380,0,L1,6,false,0,GetSResp,false
2806635602,140730223408380,0,L1,6,false,0,GetSResp,false
2806635609,140730223408380,0,L1,6,false,0,GetSResp,false
2806635615,140730223408380,0,L1,6,false,0,GetSResp,false
2806635621,140730223408380,0,L1,6,false,0,GetSResp,false
2806635627,140730223408380,0,L1,6,false,0,GetSResp,false
2806635633,140730223408380,0,L1,6,false,0,GetSResp,false
2806635639,140730223408380,0,L1,6,false,0,GetSResp,false
2806635645,140730223408380,0,L1,6,false,0,GetSResp,false
2806635651,140730223408380,0,L1,6,false,0,GetSResp,false
2806635658,140730223408380,0,L1,6,false,0,GetSResp,false
2806635672,140730223408380,0,L1,6,false,0,GetSResp,false
2806635717,140730223408380,0,L1,6,false,0,GetSResp,false
2806635723,140730223408380,0,L1,6,false,0,GetSResp,false
2806635729,140730223408380,0,L1,6,false,0,GetSResp,false
2806635735,140730223408380,0,L1,6,false,0,GetSResp,false
2806635741,140730223408380,0,L1,6,false,0,GetSResp,false
2806635748,140730223408380,0,L1,6,false,0,GetSResp,false
2806635754,140730223408380,0,L1,6,false,0,GetSResp,false
2806635760,140730223408380,0,L1,6,false,0,GetSResp,false
2806635766,140730223408380,0,L1,6,false,0,GetSResp,false
2806635772,140730223408380,0,L1,6,false,0,GetSResp,false
2806635778,140730223408380,0,L1,6,false,0,GetSResp,false
2806635785,140730223408380,0,L1,6,false,0,GetSResp,false
2806635791,140730223408380,0,L1,6,false,0,GetSResp,false
2806635797,140730223408380,0,L1,6,false,0,GetSResp,false
2806635804,140730223408380,0,L1,6,false,0,GetSResp,false
2806635818,140730223408380,0,L1,6,false,0,GetSResp,false
2806635864,140730223408380,0,L1,6,false,0,GetSResp,false
2806635870,140730223408380,0,L1,6,false,0,GetSResp,false
2806635876,140730223408380,0,L1,6,false,0,GetSResp,false
2806635882,140730223408380,0,L1,6,false,0,GetSResp,false
2806635888,140730223408380,0,L1,6,false,0,GetSResp,false
2806635895,140730223408380,0,L1,6,false,0,GetSResp,false
2806635901,140730223408380,0,L1,6,false,0,GetSResp,false
2806635906,140730223408380,0,L1,6,false,0,GetSResp,false
2806635913,140730223408380,0,L1,6,false,0,GetSResp,false
2806635919,140730223408380,0,L1,6,false,0,GetSResp,false
2806635926,140730223408380,0,L1,6,false,0,GetSResp,false
2806635932,140730223408380,0,L1,6,false,0,GetSResp,false
2806635938,140730223408380,0,L1,6,false,0,GetSResp,false
2806635944,140730223408380,0,L1,6,false,0,GetSResp,false
2806635950,140730223408380,0,L1,6,false,0,GetSResp,false
2806635956,140730223408380,0,L1,6,false,0,GetSResp,false
2806635962,140730223408380,0,L1,6,false,0,GetSResp,false
2806635968,140730223408380,0,L1,6,false,0,GetSResp,false
2806635975,140730223408380,0,L1,6,false,0,GetSResp,false
2806635981,140730223408380,0,L1,6,false,0,GetSResp,false
2806635987,140730223408380,0,L1,6,false,0,GetSResp,false
2806635993,140730223408380,0,L1,6,false,0,GetSResp,false
2806635999,140730223408380,0,L1,6,false,0,GetSResp,false
2806636005,140730223408380,0,L1,6,false,0,GetSResp,false
2806636012,140730223408380,0,L1,6,false,0,GetSResp,false
2806636018,140730223408380,0,L1,6,false,0,GetSResp,false
2806636023,140730223408380,0,L1,6,false,0,GetSResp,false
2806636029,140730223408380,0,L1,6,false,0,GetSResp,false
2806636035,140730223408380,0,L1,6,false,0,GetSResp,false
2806636042,140730223408380,0,L1,6,false,0,GetSResp,false
2806636049,140730223408380,0,L1,6,false,0,GetSResp,false
2806636063,140730223408380,0,L1,6,false,0,GetSResp,false
2806636109,140730223408380,0,L1,6,false,0,GetSResp,false
2806636115,140730223408380,0,L1,6,false,0,GetSResp,false
2806636121,140730223408380,0,L1,6,false,0,GetSResp,false
2806636127,140730223408380,0,L1,6,false,0,GetSResp,false
2806636133,140730223408380,0,L1,6,false,0,GetSResp,false
2806636140,140730223408380,0,L1,6,false,0,GetSResp,false
2806636146,140730223408380,0,L1,6,false,0,GetSResp,false
2806636152,140730223408380,0,L1,6,false,0,GetSResp,false
2806636159,140730223408380,0,L1,6,false,0,GetSResp,false
2806636165,140730223408380,0,L1,6,false,0,GetSResp,false
2806636170,140730223408380,0,L1,6,false,0,GetSResp,false
2806636176,140730223408380,0,L1,6,false,0,GetSResp,false
2806636183,140730223408380,0,L1,6,false,0,GetSResp,false
2806636189,140730223408380,0,L1,6,false,0,GetSResp,false
2806636196,140730223408380,0,L1,6,false,0,GetSResp,false
2806636202,140730223408380,0,L1,6,false,0,GetSResp,false
2806636209,140730223408380,0,L1,6,false,0,GetSResp,false
2806636215,140730223408380,0,L1,6,false,0,GetSResp,false
2806636221,140730223408380,0,L1,6,false,0,GetSResp,false
2806636227,140730223408380,0,L1,6,false,0,GetSResp,false
2806636233,140730223408380,0,L1,6,false,0,GetSResp,false
2806636239,140730223408380,0,L1,6,false,0,GetSResp,false
2806636246,140730223408380,0,L1,6,false,0,GetSResp,false
2806636252,140730223408380,0,L1,6,false,0,GetSResp,false
2806636258,140730223408380,0,L1,6,false,0,GetSResp,false
2806636264,140730223408380,0,L1,6,false,0,GetSResp,false
2806636270,140730223408380,0,L1,6,false,0,GetSResp,false
2806636276,140730223408380,0,L1,6,false,0,GetSResp,false
2806636283,140730223408380,0,L1,6,false,0,GetSResp,false
2806636289,140730223408380,0,L1,6,false,0,GetSResp,false
2806636296,140730223408380,0,L1,6,false,0,GetSResp,false
2806636310,140730223408380,0,L1,6,false,0,GetSResp,false
2806636356,140730223408380,0,L1,6,false,0,GetSResp,false
2806636362,140730223408380,0,L1,6,false,0,GetSResp,false
2806636368,140730223408380,0,L1,6,false,0,GetSResp,false
2806636374,140730223408380,0,L1,6,false,0,GetSResp,false
2806636380,140730223408380,0,L1,6,false,0,GetSResp,false
2806636386,140730223408380,0,L1,6,false,0,GetSResp,false
2806636393,140730223408380,0,L1,6,false,0,GetSResp,false
2806636399,140730223408380,0,L1,6,false,0,GetSResp,false
2806636405,140730223408380,0,L1,6,false,0,GetSResp,false
2806636410,140730223408380,0,L1,6,false,0,GetSResp,false
2806636417,140730223408380,0,L1,6,false,0,GetSResp,false
2806636423,140730223408380,0,L1,6,false,0,GetSResp,false
2806636429,140730223408380,0,L1,6,false,0,GetSResp,false
2806636435,140730223408380,0,L1,6,false,0,GetSResp,false
2806636441,140730223408380,0,L1,6,false,0,GetSResp,false
2806636447,140730223408380,0,L1,6,false,0,GetSResp,false
2806636453,140730223408380,0,L1,6,false,0,GetSResp,false
2806636459,140730223408380,0,L1,6,false,0,GetSResp,false
2806636465,140730223408380,0,L1,6,false,0,GetSResp,false
2806636471,140730223408380,0,L1,6,false,0,GetSResp,false
2806636478,140730223408380,0,L1,6,false,0,GetSResp,false
2806636484,140730223408380,0,L1,6,false,0,GetSResp,false
2806636491,140730223408380,0,L1,6,false,0,GetSResp,false
2806636497,140730223408380,0,L1,6,false,0,GetSResp,false
2806636503,140730223408380,0,L1,6,false,0,GetSResp,false
2806636510,140730223408380,0,L1,6,false,0,GetSResp,false
2806636516,140730223408380,0,L1,6,false,0,GetSResp,false
2806636522,140730223408380,0,L1,6,false,0,GetSResp,false
2806636528,140730223408380,0,L1,6,false,0,GetSResp,false
2806636534,140730223408380,0,L1,6,false,0,GetSResp,false
2806636541,140730223408380,0,L1,6,false,0,GetSResp,false
2806636554,140730223408380,0,L1,6,false,0,GetSResp,false
2806636599,140730223408380,0,L1,6,false,0,GetSResp,false
2806636605,140730223408380,0,L1,6,false,0,GetSResp,false
2806636611,140730223408380,0,L1,6,false,0,GetSResp,false
2806636617,140730223408380,0,L1,6,false,0,GetSResp,false
2806636624,140730223408380,0,L1,6,false,0,GetSResp,false
2806636630,140730223408380,0,L1,6,false,0,GetSResp,false
2806636636,140730223408380,0,L1,6,false,0,GetSResp,false
2806636641,140730223408380,0,L1,6,false,0,GetSResp,false
2806636648,140730223408380,0,L1,6,false,0,GetSResp,false
2806636654,140730223408380,0,L1,6,false,0,GetSResp,false
2806636660,140730223408380,0,L1,6,false,0,GetSResp,false
2806636667,140730223408380,0,L1,6,false,0,GetSResp,false
2806636673,140730223408380,0,L1,6,false,0,GetSResp,false
2806636679,140730223408380,0,L1,6,false,0,GetSResp,false
2806636686,140730223408380,0,L1,6,false,0,GetSResp,false
2806636699,140730223408380,0,L1,6,false,0,GetSResp,false
2806636746,140730223408380,0,L1,6,false,0,GetSResp,false
2806636752,140730223408380,0,L1,6,false,0,GetSResp,false
2806636758,140730223408380,0,L1,6,false,0,GetSResp,false
2806636764,140730223408380,0,L1,6,false,0,GetSResp,false
2806636770,140730223408380,0,L1,6,false,0,GetSResp,false
2806636776,140730223408380,0,L1,6,false,0,GetSResp,false
2806636782,140730223408380,0,L1,6,false,0,GetSResp,false
2806636788,140730223408380,0,L1,6,false,0,GetSResp,false
2806636794,140730223408380,0,L1,6,false,0,GetSResp,false
2806636800,140730223408380,0,L1,6,false,0,GetSResp,false
2806636807,140730223408380,0,L1,6,false,0,GetSResp,false
2806636813,140730223408380,0,L1,6,false,0,GetSResp,false
2806636819,140730223408380,0,L1,6,false,0,GetSResp,false
2806636826,140730223408380,0,L1,6,false,0,GetSResp,false
2806636831,140730223408380,0,L1,6,false,0,GetSResp,false
2806636838,140730223408380,0,L1,6,false,0,GetSResp,false
2806636844,140730223408380,0,L1,6,false,0,GetSResp,false
2806636850,140730223408380,0,L1,6,false,0,GetSResp,false
2806636857,140730223408380,0,L1,6,false,0,GetSResp,false
2806636863,140730223408380,0,L1,6,false,0,GetSResp,false
2806636870,140730223408380,0,L1,6,false,0,GetSResp,false
2806636876,140730223408380,0,L1,6,false,0,GetSResp,false
2806636882,140730223408380,0,L1,6,false,0,GetSResp,false
2806636888,140730223408380,0,L1,6,false,0,GetSResp,false
2806636894,140730223408380,0,L1,6,false,0,GetSResp,false
2806636900,140730223408380,0,L1,6,false,0,GetSResp,false
2806636906,140730223408380,0,L1,6,false,0,GetSResp,false
2806636913,140730223408380,0,L1,6,false,0,GetSResp,false
2806636919,140730223408380,0,L1,6,false,0,GetSResp,false
2806636925,140730223408380,0,L1,6,false,0,GetSResp,false
2806636931,140730223408380,0,L1,6,false,0,GetSResp,false
2806636937,140730223408380,0,L1,6,false,0,GetSResp,false
2806636943,140730223408380,0,L1,6,false,0,GetSResp,false
2806636950,140730223408380,0,L1,6,false,0,GetSResp,false
2806636955,140730223408380,0,L1,6,false,0,GetSResp,false
2806636961,140730223408380,0,L1,6,false,0,GetSResp,false
2806636968,140730223408380,0,L1,6,false,0,GetSResp,false
2806636974,140730223408380,0,L1,6,false,0,GetSResp,false
2806636980,140730223408380,0,L1,6,false,0,GetSResp,false
2806636986,140730223408380,0,L1,6,false,0,GetSResp,false
2806636992,140730223408380,0,L1,6,false,0,GetSResp,false
2806636998,140730223408380,0,L1,6,false,0,GetSResp,false
2806637007,140730223408380,0,L1,6,false,0,GetSResp,false
2806637013,140730223408380,0,L1,6,false,0,GetSResp,false
2806637018,140730223408380,0,L1,6,false,0,GetSResp,false
2806637025,140730223408380,0,L1,6,false,0,GetSResp,false
2806637032,140730223408380,0,L1,6,false,0,GetSResp,false
2806637046,140730223408380,0,L1,6,false,0,GetSResp,false
2806637090,140730223408380,0,L1,6,false,0,GetSResp,false
2806637095,140730223408380,0,L1,6,false,0,GetSResp,false
2806637101,140730223408380,0,L1,6,false,0,GetSResp,false
2806637107,140730223408380,0,L1,6,false,0,GetSResp,false
2806637114,140730223408380,0,L1,6,false,0,GetSResp,false
2806637120,140730223408380,0,L1,6,false,0,GetSResp,false
2806637126,140730223408380,0,L1,6,false,0,GetSResp,false
2806637132,140730223408380,0,L1,6,false,0,GetSResp,false
2806637139,140730223408380,0,L1,6,false,0,GetSResp,false
2806637145,140730223408380,0,L1,6,false,0,GetSResp,false
2806637151,140730223408380,0,L1,6,false,0,GetSResp,false
2806637157,140730223408380,0,L1,6,false,0,GetSResp,false
2806637162,140730223408380,0,L1,6,false,0,GetSResp,false
2806637169,140730223408380,0,L1,6,false,0,GetSResp,false
2806637176,140730223408380,0,L1,6,false,0,GetSResp,false
2806637190,140730223408380,0,L1,6,false,0,GetSResp,false
2806637236,140730223408380,0,L1,6,false,0,GetSResp,false
2806637242,140730223408380,0,L1,6,false,0,GetSResp,false
2806637248,140730223408380,0,L1,6,false,0,GetSResp,false
2806637255,140730223408380,0,L1,6,false,0,GetSResp,false
2806637261,140730223408380,0,L1,6,false,0,GetSResp,false
2806637267,140730223408380,0,L1,6,false,0,GetSResp,false
2806637273,140730223408380,0,L1,6,false,0,GetSResp,false
2806637279,140730223408380,0,L1,6,false,0,GetSResp,false
2806637286,140730223408380,0,L1,6,false,0,GetSResp,false
2806637292,140730223408380,0,L1,6,false,0,GetSResp,false
2806637298,140730223408380,0,L1,6,false,0,GetSResp,false
2806637304,140730223408380,0,L1,6,false,0,GetSResp,false
2806637310,140730223408380,0,L1,6,false,0,GetSResp,false
2806637316,140730223408380,0,L1,6,false,0,GetSResp,false
2806637323,140730223408380,0,L1,6,false,0,GetSResp,false
2806637337,140730223408380,0,L1,6,false,0,GetSResp,false
2806637383,140730223408380,0,L1,6,false,0,GetSResp,false
2806637389,140730223408380,0,L1,6,false,0,GetSResp,false
2806637395,140730223408380,0,L1,6,false,0,GetSResp,false
2806637402,140730223408380,0,L1,6,false,0,GetSResp,false
2806637408,140730223408380,0,L1,6,false,0,GetSResp,false
2806637414,140730223408380,0,L1,6,false,0,GetSResp,false
2806637420,140730223408380,0,L1,6,false,0,GetSResp,false
2806637426,140730223408380,0,L1,6,false,0,GetSResp,false
2806637432,140730223408380,0,L1,6,false,0,GetSResp,false
2806637439,140730223408380,0,L1,6,false,0,GetSResp,false
2806637445,140730223408380,0,L1,6,false,0,GetSResp,false
2806637452,140730223408380,0,L1,6,false,0,GetSResp,false
2806637458,140730223408380,0,L1,6,false,0,GetSResp,false
2806637464,140730223408380,0,L1,6,false,0,GetSResp,false
2806637470,140730223408380,0,L1,6,false,0,GetSResp,false
2806637476,140730223408380,0,L1,6,false,0,GetSResp,false
2806637482,140730223408380,0,L1,6,false,0,GetSResp,false
2806637489,140730223408380,0,L1,6,false,0,GetSResp,false
2806637495,140730223408380,0,L1,6,false,0,GetSResp,false
2806637501,140730223408380,0,L1,6,false,0,GetSResp,false
2806637507,140730223408380,0,L1,6,false,0,GetSResp,false
2806637513,140730223408380,0,L1,6,false,0,GetSResp,false
2806637519,140730223408380,0,L1,6,false,0,GetSResp,false
2806637525,140730223408380,0,L1,6,false,0,GetSResp,false
2806637531,140730223408380,0,L1,6,false,0,GetSResp,false
2806637538,140730223408380,0,L1,6,false,0,GetSResp,false
2806637543,140730223408380,0,L1,6,false,0,GetSResp,false
2806637549,140730223408380,0,L1,6,false,0,GetSResp,false
2806637555,140730223408380,0,L1,6,false,0,GetSResp,false
2806637562,140730223408380,0,L1,6,false,0,GetSResp,false
2806637569,140730223408380,0,L1,6,false,0,GetSResp,false
2806637583,140730223408380,0,L1,6,false,0,GetSResp,false
2806637629,140730223408380,0,L1,6,false,0,GetSResp,false
2806637635,140730223408380,0,L1,6,false,0,GetSResp,false
2806637642,140730223408380,0,L1,6,false,0,GetSResp,false
2806637648,140730223408380,0,L1,6,false,0,GetSResp,false
2806637653,140730223408380,0,L1,6,false,0,GetSResp,false
2806637660,140730223408380,0,L1,6,false,0,GetSResp,false
2806637666,140730223408380,0,L1,6,false,0,GetSResp,false
2806637672,140730223408380,0,L1,6,false,0,GetSResp,false
2806637678,140730223408380,0,L1,6,false,0,GetSResp,false
2806637684,140730223408380,0,L1,6,false,0,GetSResp,false
2806637690,140730223408380,0,L1,6,false,0,GetSResp,false
2806637696,140730223408380,0,L1,6,false,0,GetSResp,false
2806637702,140730223408380,0,L1,6,false,0,GetSResp,false
2806637709,140730223408380,0,L1,6,false,0,GetSResp,false
2806637716,140730223408380,0,L1,6,false,0,GetSResp,false
2806637730,140730223408380,0,L1,6,false,0,GetSResp,false
2806637776,140730223408380,0,L1,6,false,0,GetSResp,false
2806637782,140730223408380,0,L1,6,false,0,GetSResp,false
2806637789,140730223408380,0,L1,6,false,0,GetSResp,false
2806637795,140730223408380,0,L1,6,false,0,GetSResp,false
2806637801,140730223408380,0,L1,6,false,0,GetSResp,false
2806637807,140730223408380,0,L1,6,false,0,GetSResp,false
2806637813,140730223408380,0,L1,6,false,0,GetSResp,false
2806637819,140730223408380,0,L1,6,false,0,GetSResp,false
2806637825,140730223408380,0,L1,6,false,0,GetSResp,false
2806637831,140730223408380,0,L1,6,false,0,GetSResp,false
2806637837,140730223408380,0,L1,6,false,0,GetSResp,false
2806637843,140730223408380,0,L1,6,false,0,GetSResp,false
2806637850,140730223408380,0,L1,6,false,0,GetSResp,false
2806637856,140730223408380,0,L1,6,false,0,GetSResp,false
2806637863,140730223408380,0,L1,6,false,0,GetSResp,false
2806637877,140730223408380,0,L1,6,false,0,GetSResp,false
2806637922,140730223408380,0,L1,6,false,0,GetSResp,false
2806637928,140730223408380,0,L1,6,false,0,GetSResp,false
2806637934,140730223408380,0,L1,6,false,0,GetSResp,false
2806637940,140730223408380,0,L1,6,false,0,GetSResp,false
2806637946,140730223408380,0,L1,6,false,0,GetSResp,false
2806637953,140730223408380,0,L1,6,false,0,GetSResp,false
2806637959,140730223408380,0,L1,6,false,0,GetSResp,false
2806637964,140730223408380,0,L1,6,false,0,GetSResp,false
2806637971,140730223408380,0,L1,6,false,0,GetSResp,false
2806637977,140730223408380,0,L1,6,false,0,GetSResp,false
2806637983,140730223408380,0,L1,6,false,0,GetSResp,false
2806637989,140730223408380,0,L1,6,false,0,GetSResp,false
2806637995,140730223408380,0,L1,6,false,0,GetSResp,false
2806638001,140730223408380,0,L1,6,false,0,GetSResp,false
2806638007,140730223408380,0,L1,6,false,0,GetSResp,false
2806638014,140730223408380,0,L1,6,false,0,GetSResp,false
2806638020,140730223408380,0,L1,6,false,0,GetSResp,false
2806638026,140730223408380,0,L1,6,false,0,GetSResp,false
2806638032,140730223408380,0,L1,6,false,0,GetSResp,false
2806638038,140730223408380,0,L1,6,false,0,GetSResp,false
2806638044,140730223408380,0,L1,6,false,0,GetSResp,false
2806638050,140730223408380,0,L1,6,false,0,GetSResp,false
2806638056,140730223408380,0,L1,6,false,0,GetSResp,false
2806638062,140730223408380,0,L1,6,false,0,GetSResp,false
2806638069,140730223408380,0,L1,6,false,0,GetSResp,false
2806638074,140730223408380,0,L1,6,false,0,GetSResp,false
2806638081,140730223408380,0,L1,6,false,0,GetSResp,false
2806638087,140730223408380,0,L1,6,false,0,GetSResp,false
2806638093,140730223408380,0,L1,6,false,0,GetSResp,false
2806638099,140730223408380,0,L1,6,false,0,GetSResp,false
2806638106,140730223408380,0,L1,6,false,0,GetSResp,false
2806638120,140730223408380,0,L1,6,false,0,GetSResp,false
2806638166,140730223408380,0,L1,6,false,0,GetSResp,false
2806638172,140730223408380,0,L1,6,false,0,GetSResp,false
2806638178,140730223408380,0,L1,6,false,0,GetSResp,false
2806638184,140730223408380,0,L1,6,false,0,GetSResp,false
2806638190,140730223408380,0,L1,6,false,0,GetSResp,false
2806638196,140730223408380,0,L1,6,false,0,GetSResp,false
2806638202,140730223408380,0,L1,6,false,0,GetSResp,false
2806638208,140730223408380,0,L1,6,false,0,GetSResp,false
2806638214,140730223408380,0,L1,6,false,0,GetSResp,false
2806638220,140730223408380,0,L1,6,false,0,GetSResp,false
2806638226,140730223408380,0,L1,6,false,0,GetSResp,false
2806638233,140730223408380,0,L1,6,false,0,GetSResp,false
2806638238,140730223408380,0,L1,6,false,0,GetSResp,false
2806638245,140730223408380,0,L1,6,false,0,GetSResp,false
2806638251,140730223408380,0,L1,6,false,0,GetSResp,false
2806638257,140730223408380,0,L1,6,false,0,GetSResp,false
2806638264,140730223408380,0,L1,6,false,0,GetSResp,false
2806638270,140730223408380,0,L1,6,false,0,GetSResp,false
2806638276,140730223408380,0,L1,6,false,0,GetSResp,false
2806638282,140730223408380,0,L1,6,false,0,GetSResp,false
2806638288,140730223408380,0,L1,6,false,0,GetSResp,false
2806638294,140730223408380,0,L1,6,false,0,GetSResp,false
2806638301,140730223408380,0,L1,6,false,0,GetSResp,false
2806638307,140730223408380,0,L1,6,false,0,GetSResp,false
2806638314,140730223408380,0,L1,6,false,0,GetSResp,false
2806638320,140730223408380,0,L1,6,false,0,GetSResp,false
2806638327,140730223408380,0,L1,6,false,0,GetSResp,false
2806638333,140730223408380,0,L1,6,false,0,GetSResp,false
2806638339,140730223408380,0,L1,6,false,0,GetSResp,false
2806638345,140730223408380,0,L1,6,false,0,GetSResp,false
2806638353,140730223408380,0,L1,6,false,0,GetSResp,false
2806638366,140730223408380,0,L1,6,false,0,GetSResp,false
2806638410,140730223408380,0,L1,6,false,0,GetSResp,false
2806638417,140730223408380,0,L1,6,false,0,GetSResp,false
2806638423,140730223408380,0,L1,6,false,0,GetSResp,false
2806638430,140730223408380,0,L1,6,false,0,GetSResp,false
2806638436,140730223408380,0,L1,6,false,0,GetSResp,false
2806638442,140730223408380,0,L1,6,false,0,GetSResp,false
2806638448,140730223408380,0,L1,6,false,0,GetSResp,false
2806638455,140730223408380,0,L1,6,false,0,GetSResp,false
2806638461,140730223408380,0,L1,6,false,0,GetSResp,false
2806638467,140730223408380,0,L1,6,false,0,GetSResp,false
2806638474,140730223408380,0,L1,6,false,0,GetSResp,false
2806638480,140730223408380,0,L1,6,false,0,GetSResp,false
2806638486,140730223408380,0,L1,6,false,0,GetSResp,false
2806638492,140730223408380,0,L1,6,false,0,GetSResp,false
2806638498,140730223408380,0,L1,6,false,0,GetSResp,false
2806638504,140730223408380,0,L1,6,false,0,GetSResp,false
2806638510,140730223408380,0,L1,6,false,0,GetSResp,false
2806638517,140730223408380,0,L1,6,false,0,GetSResp,false
2806638523,140730223408380,0,L1,6,false,0,GetSResp,false
2806638529,140730223408380,0,L1,6,false,0,GetSResp,false
2806638535,140730223408380,0,L1,6,false,0,GetSResp,false
2806638541,140730223408380,0,L1,6,false,0,GetSResp,false
2806638547,140730223408380,0,L1,6,false,0,GetSResp,false
2806638554,140730223408380,0,L1,6,false,0,GetSResp,false
2806638560,140730223408380,0,L1,6,false,0,GetSResp,false
2806638566,140730223408380,0,L1,6,false,0,GetSResp,false
2806638572,140730223408380,0,L1,6,false,0,GetSResp,false
2806638578,140730223408380,0,L1,6,false,0,GetSResp,false
2806638585,140730223408380,0,L1,6,false,0,GetSResp,false
2806638591,140730223408380,0,L1,6,false,0,GetSResp,false
2806638598,140730223408380,0,L1,6,false,0,GetSResp,false
2806638612,140730223408380,0,L1,6,false,0,GetSResp,false
2806638657,140730223408380,0,L1,6,false,0,GetSResp,false
2806638664,140730223408380,0,L1,6,false,0,GetSResp,false
2806638669,140730223408380,0,L1,6,false,0,GetSResp,false
2806638675,140730223408380,0,L1,6,false,0,GetSResp,false
2806638682,140730223408380,0,L1,6,false,0,GetSResp,false
2806638688,140730223408380,0,L1,6,false,0,GetSResp,false
2806638694,140730223408380,0,L1,6,false,0,GetSResp,false
2806638700,140730223408380,0,L1,6,false,0,GetSResp,false
2806638706,140730223408380,0,L1,6,false,0,GetSResp,false
2806638712,140730223408380,0,L1,6,false,0,GetSResp,false
2806638718,140730223408380,0,L1,6,false,0,GetSResp,false
2806638724,140730223408380,0,L1,6,false,0,GetSResp,false
2806638731,140730223408380,0,L1,6,false,0,GetSResp,false
2806638737,140730223408380,0,L1,6,false,0,GetSResp,false
2806638744,140730223408380,0,L1,6,false,0,GetSResp,false
2806638758,140730223408380,0,L1,6,false,0,GetSResp,false
2806638804,140730223408380,0,L1,6,false,0,GetSResp,false
2806638811,140730223408380,0,L1,6,false,0,GetSResp,false
2806638817,140730223408380,0,L1,6,false,0,GetSResp,false
2806638823,140730223408380,0,L1,6,false,0,GetSResp,false
2806638829,140730223408380,0,L1,6,false,0,GetSResp,false
2806638835,140730223408380,0,L1,6,false,0,GetSResp,false
2806638842,140730223408380,0,L1,6,false,0,GetSResp,false
2806638848,140730223408380,0,L1,6,false,0,GetSResp,false
2806638854,140730223408380,0,L1,6,false,0,GetSResp,false
2806638860,140730223408380,0,L1,6,false,0,GetSResp,false
2806638866,140730223408380,0,L1,6,false,0,GetSResp,false
2806638872,140730223408380,0,L1,6,false,0,GetSResp,false
2806638878,140730223408380,0,L1,6,false,0,GetSResp,false
2806638885,140730223408380,0,L1,6,false,0,GetSResp,false
2806638891,140730223408380,0,L1,6,false,0,GetSResp,false
2806638897,140730223408380,0,L1,6,false,0,GetSResp,false
2806638904,140730223408380,0,L1,6,false,0,GetSResp,false
2806638909,140730223408380,0,L1,6,false,0,GetSResp,false
2806638916,140730223408380,0,L1,6,false,0,GetSResp,false
2806638922,140730223408380,0,L1,6,false,0,GetSResp,false
2806638928,140730223408380,0,L1,6,false,0,GetSResp,false
2806638935,140730223408380,0,L1,6,false,0,GetSResp,false
2806638941,140730223408380,0,L1,6,false,0,GetSResp,false
2806638947,140730223408380,0,L1,6,false,0,GetSResp,false
2806638954,140730223408380,0,L1,6,false,0,GetSResp,false
2806638959,140730223408380,0,L1,6,false,0,GetSResp,false
2806638966,140730223408380,0,L1,6,false,0,GetSResp,false
2806638972,140730223408380,0,L1,6,false,0,GetSResp,false
2806638978,140730223408380,0,L1,6,false,0,GetSResp,false
2806638984,140730223408380,0,L1,6,false,0,GetSResp,false
2806638991,140730223408380,0,L1,6,false,0,GetSResp,false
2806638996,140730223408380,0,L1,6,false,0,GetSResp,false
2806639003,140730223408380,0,L1,6,false,0,GetSResp,false
